punto,banda,reflect,fecha,longitud,latitud
5,B11,0.08148570855458577,2023-12-12,-58.8622547,-27.4690254
5,B12,0.06974947204192479,2023-12-12,-58.8622547,-27.4690254
6,B01,0.07669938769605425,2023-12-12,-58.8604727,-27.4707805
6,B02,0.10110278593169318,2023-12-12,-58.8604727,-27.4707805
6,B03,0.1444376011689504,2023-12-12,-58.8604727,-27.4707805
6,B04,0.1496358894639545,2023-12-12,-58.8604727,-27.4707805
6,B05,0.11811705595917173,2023-12-12,-58.8604727,-27.4707805
6,B06,0.08983804368310505,2023-12-12,-58.8604727,-27.4707805
6,B07,0.09392948779794905,2023-12-12,-58.8604727,-27.4707805
6,B08,0.08191771225796805,2023-12-12,-58.8604727,-27.4707805
6,B8A,0.08696546322769588,2023-12-12,-58.8604727,-27.4707805
6,B11,0.06896607619192865,2023-12-12,-58.8604727,-27.4707805
6,B12,0.06126024532649252,2023-12-12,-58.8604727,-27.4707805
7,B01,0.07132859445280498,2023-12-12,-58.8589498,-27.4724654
7,B02,0.10073121554321712,2023-12-12,-58.8589498,-27.4724654
7,B03,0.14584938353962368,2023-12-12,-58.8589498,-27.4724654
7,B04,0.14993041588200462,2023-12-12,-58.8589498,-27.4724654
7,B05,0.12216551022397149,2023-12-12,-58.8589498,-27.4724654
7,B06,0.09365009516477583,2023-12-12,-58.8589498,-27.4724654
7,B07,0.1005478526155154,2023-12-12,-58.8589498,-27.4724654
7,B08,0.08367116997639339,2023-12-12,-58.8589498,-27.4724654
7,B8A,0.094054633544551,2023-12-12,-58.8589498,-27.4724654
7,B11,0.08010405550400417,2023-12-12,-58.8589498,-27.4724654
7,B12,0.06780437545643912,2023-12-12,-58.8589498,-27.4724654
8,B01,0.03298390015131897,2023-12-12,-58.8567404,-27.4734066
8,B02,0.02709933473832077,2023-12-12,-58.8567404,-27.4734066
8,B03,0.05578101778195964,2023-12-12,-58.8567404,-27.4734066
8,B04,0.05266541741891868,2023-12-12,-58.8567404,-27.4734066
8,B05,0.03364344189564387,2023-12-12,-58.8567404,-27.4734066
8,B06,0.01089425229777892,2023-12-12,-58.8567404,-27.4734066
8,B07,0.01531734317541122,2023-12-12,-58.8567404,-27.4734066
8,B08,0.00424246259485193,2023-12-12,-58.8567404,-27.4734066
