fecha,punto,banda,reflect,longitud,latitud
2023-05-11,8,B03,0.16863333333333333,-58.857019,-27.4740568
2023-05-11,8,B04,0.1535,-58.857019,-27.4740568
2023-05-11,8,B05,0.1462013888888889,-58.857019,-27.4740568
2023-05-11,8,B06,0.1311673611111111,-58.857019,-27.4740568
2023-05-11,8,B07,0.13489444444444443,-58.857019,-27.4740568
2023-05-11,8,B08,0.134,-58.857019,-27.4740568
2023-05-11,8,B8A,0.1296576388888889,-58.857019,-27.4740568
2023-05-11,8,B11,0.13028402777777778,-58.857019,-27.4740568
2023-05-11,8,B12,0.12830555555555556,-58.857019,-27.4740568
2023-05-11,9,B01,0.17225069444444444,-58.8682313,-27.4645328
2023-05-11,9,B02,0.1772111111111111,-58.8682313,-27.4645328
2023-05-11,9,B03,0.20935555555555557,-58.8682313,-27.4645328
2023-05-11,9,B04,0.2500222222222222,-58.8682313,-27.4645328
2023-05-11,9,B05,0.26403333333333334,-58.8682313,-27.4645328
2023-05-11,9,B06,0.21152569444444444,-58.8682313,-27.4645328
2023-05-11,9,B07,0.2164881944444444,-58.8682313,-27.4645328
2023-05-11,9,B08,0.19621111111111111,-58.8682313,-27.4645328
2023-05-11,9,B8A,0.18789375,-58.8682313,-27.4645328
2023-05-11,9,B11,0.1479375,-58.8682313,-27.4645328
2023-05-11,9,B12,0.14271666666666669,-58.8682313,-27.4645328
2023-05-11,10,B01,0.14978611111111112,-58.8672607,-27.4672578
2023-05-11,10,B02,0.16965555555555556,-58.8672607,-27.4672578
2023-05-11,10,B03,0.20295555555555556,-58.8672607,-27.4672578
2023-05-11,10,B04,0.24137777777777775,-58.8672607,-27.4672578
2023-05-11,10,B05,0.24444861111111113,-58.8672607,-27.4672578
2023-05-11,10,B06,0.1847256944444444,-58.8672607,-27.4672578
2023-05-11,10,B07,0.1886340277777778,-58.8672607,-27.4672578
2023-05-11,10,B08,0.17551111111111112,-58.8672607,-27.4672578
2023-05-11,10,B8A,0.1568159722222222,-58.8672607,-27.4672578
2023-05-11,10,B11,0.11267361111111111,-58.8672607,-27.4672578
2023-05-11,10,B12,0.11133958333333333,-58.8672607,-27.4672578
2023-05-11,11,B01,0.14907916666666668,-58.8647944,-27.4696977
2023-05-11,11,B02,0.16465555555555556,-58.8647944,-27.4696977
2023-05-11,11,B03,0.1923888888888889,-58.8647944,-27.4696977
2023-05-11,11,B04,0.20575555555555555,-58.8647944,-27.4696977
2023-05-11,11,B05,0.19567430555555557,-58.8647944,-27.4696977
2023-05-11,11,B06,0.14332430555555556,-58.8647944,-27.4696977
2023-05-11,11,B07,0.14526041666666667,-58.8647944,-27.4696977
2023-05-11,11,B08,0.1389,-58.8647944,-27.4696977
2023-05-11,11,B8A,0.13064930555555557,-58.8647944,-27.4696977
2023-05-11,11,B11,0.11403958333333332,-58.8647944,-27.4696977
